filename,occ,ch,sev,true,flat_raw,flat_gamma,flat_clahe,flat_stretch,flat_dcp,flat_n1,flat_n2,flat_n3,flat_n4,flat_n6,flat_n8,flat_n12,flat_n16,flat_n24,flat_n32,pred_raw,pred_gamma,pred_clahe,pred_stretch,pred_dcp,pred_n1,pred_n2,pred_n3,pred_n4,pred_n6,pred_n8,pred_n12,pred_n16,pred_n24,pred_n32
01_13_12_02_0518.bmp,0,12,2,13,1.3024,0.9766,15.71,1.9166,3.3126,1.4684,1.4761,1.7069,1.6208,1.8047,2.4902,3.1637,4.0165,5.7271,7.5471,32,31,42,13,13,32,32,32,13,12,13,12,13,0,40
01_13_12_02_0522.bmp,0,12,2,13,1.4836,1.0774,15.2183,2.2108,4.8139,1.6011,1.5077,1.488,1.9864,2.0413,2.6832,3.3439,4.3024,5.5684,7.5502,32,31,11,13,13,32,32,32,13,32,12,13,12,10,7
01_13_12_02_0524.bmp,0,12,2,13,1.4835,1.1,15.2929,2.1433,5.4562,1.4088,1.6392,1.724,2.1408,2.0852,2.7027,3.5162,4.014,5.7007,6.319,32,31,42,32,13,32,32,32,32,32,13,12,13,12,34
01_13_12_02_0525.bmp,0,12,2,13,1.1041,0.8556,11.519,1.5884,4.0702,1.0437,1.231,1.5875,1.8669,2.2886,3.073,4.6674,4.6642,7.6603,8.2004,13,31,13,13,13,13,13,13,13,13,13,13,13,13,12
01_13_12_02_0528.bmp,0,12,2,13,1.2549,0.9381,15.3542,1.7908,3.8443,1.2303,1.3883,1.4363,1.6022,1.9016,2.6925,3.2698,4.5374,5.5686,6.9013,32,31,42,12,12,32,32,32,12,32,12,12,12,13,12
01_13_12_02_0529.bmp,0,12,2,13,1.6742,1.1858,11.5367,2.3783,3.6886,1.677,1.7608,1.9413,2.1619,3.0691,3.3122,4.4072,5.6457,6.9445,9.0802,13,31,13,13,15,13,13,13,13,13,13,13,13,13,40
01_13_12_02_0531.bmp,0,12,2,13,1.4504,1.1004,9.7471,2.2793,3.3986,1.557,1.6304,1.923,1.7292,2.8447,3.667,4.7177,5.7142,7.4492,9.7286,13,31,13,13,13,13,13,13,13,13,13,13,13,12,40
01_13_12_02_0532.bmp,0,12,2,13,1.3821,1.0566,11.9761,1.9707,5.1325,1.3665,1.3608,1.4967,1.9231,2.1153,2.0377,3.0859,3.612,5.0585,8.1088,32,31,13,32,12,32,32,32,32,32,13,32,12,40,25
01_13_12_02_0535.bmp,0,12,2,13,1.4612,1.0094,12.8462,2.1396,2.9569,1.5117,1.5625,1.7307,2.3102,2.9282,3.3093,4.82,4.9972,6.2893,9.1105,13,12,13,13,13,13,13,13,13,13,13,13,13,13,40
01_13_12_02_0537.bmp,0,12,2,13,1.4148,0.8977,13.3033,2.0263,4.0639,1.4128,1.8978,1.6439,2.1249,2.2213,3.1118,4.0617,5.3194,7.5659,9.8114,13,13,13,13,13,13,13,13,13,13,13,12,12,40,40
01_13_12_02_0539.bmp,0,12,2,13,1.1558,0.8615,14.3019,1.5533,2.1662,1.3315,1.3794,1.4995,2.132,2.4336,3.2514,4.3013,5.1841,6.9514,9.8888,13,31,13,13,13,13,13,13,13,13,13,13,13,25,40
01_13_12_02_0540.bmp,0,12,2,13,1.2961,1.0196,17.012,1.9421,4.923,1.3045,1.4445,1.4699,1.9424,2.0879,2.9934,3.3557,4.6736,5.1206,6.2264,32,31,42,32,13,32,32,32,32,32,32,13,13,25,26
01_13_12_02_0542.bmp,0,12,2,13,1.3694,1.0963,14.9577,2.0118,5.1897,1.468,1.4196,1.6777,1.6869,1.9202,2.4181,3.2834,3.7619,4.9122,6.7996,32,31,13,13,13,32,32,32,32,13,13,13,13,25,25
01_13_12_02_0551.bmp,0,12,2,13,1.0821,0.7987,11.3565,1.544,2.1073,1.1604,1.3312,1.558,1.7949,2.575,3.1986,4.512,5.4021,7.4383,10.9697,13,31,13,13,15,13,13,13,13,13,13,13,12,40,40
01_13_12_02_0553.bmp,0,12,2,13,0.9838,0.7429,13.462,1.3573,1.4887,1.0401,1.2063,1.4962,2.0664,2.2771,3.3042,4.6,6.1089,7.1084,10.0197,13,13,13,13,13,13,13,13,13,13,13,13,13,13,40
01_13_12_02_0556.bmp,0,12,2,13,1.331,1.0155,12.4308,1.945,1.8633,1.2601,1.3709,1.6174,1.6501,2.0103,2.3121,3.1021,3.1696,5.7109,7.1709,32,31,42,32,13,32,32,32,32,32,32,13,12,13,4
01_13_12_02_0559.bmp,0,12,2,13,1.159,0.7289,13.1979,1.5322,2.1991,1.2355,1.2678,1.6449,2.0604,2.6855,2.9286,4.9041,6.2628,9.0018,10.4582,13,31,13,13,15,13,13,13,13,13,13,13,13,13,40
01_13_12_02_0562.bmp,0,12,2,13,0.9419,0.7116,15.863,1.4468,4.4181,0.9773,1.0883,1.1625,1.2503,1.4806,2.1173,3.0605,3.4117,5.7327,7.5637,32,31,42,13,12,32,32,32,32,12,32,12,38,40,13
01_13_12_02_0563.bmp,0,12,2,13,0.9378,0.629,11.853,1.3401,2.1948,1.0301,1.2697,1.5395,2.2079,2.3606,3.142,4.1246,5.9824,8.4435,10.2954,13,31,13,13,13,13,13,13,13,13,13,12,13,40,40
01_13_12_02_0569.bmp,0,12,2,13,1.2539,0.8527,12.0307,1.7994,3.1642,1.4437,1.5286,1.8822,2.067,2.6849,3.6835,4.6179,6.1988,8.4607,11.56,13,13,13,13,13,13,13,13,13,13,13,13,13,40,40
01_13_12_02_0571.bmp,0,12,2,13,1.383,0.8751,12.6959,1.8437,3.631,1.3976,1.4671,1.7937,2.2084,2.7973,3.6099,4.9401,6.4004,8.5397,10.7935,13,13,13,13,13,13,13,13,13,13,13,13,13,25,24
01_13_12_02_0572.bmp,0,12,2,13,1.2684,0.9778,14.1901,1.9745,4.2304,1.2753,1.3424,1.6447,1.6438,1.8258,2.5811,3.3819,4.2591,6.6621,7.4016,32,31,42,32,32,32,32,32,32,32,12,12,12,25,40
01_13_12_02_0574.bmp,0,12,2,13,1.1486,0.9178,14.6628,1.6072,3.7359,1.2339,1.2363,1.4154,1.3134,1.8705,2.6683,3.2754,4.7973,5.6976,6.5671,32,31,13,32,13,32,32,32,32,32,13,32,12,13,13
01_13_12_02_0583.bmp,0,12,2,13,1.6759,1.2923,15.5971,2.5235,4.243,1.6499,1.9028,2.2201,2.4314,3.3229,4.2814,5.2199,6.3675,9.145,12.2237,13,13,13,13,15,13,13,13,13,13,13,13,13,13,25
01_13_12_02_0585.bmp,0,12,2,13,1.2128,0.7831,12.7557,1.7955,5.6714,1.3272,1.4077,1.8323,2.1914,2.9968,3.673,5.8042,6.6412,9.3391,11.6727,13,13,13,13,13,13,13,13,13,13,13,13,25,13,25
01_13_12_02_0587.bmp,0,12,2,13,1.2273,0.9089,11.2713,1.797,4.3521,1.2774,1.5918,1.7287,2.1356,2.8995,3.2635,5.1108,5.8028,9.5966,10.98,13,13,13,13,13,13,13,13,13,13,13,13,13,25,25
01_13_12_02_0593.bmp,0,12,2,13,1.3992,1.0621,10.4561,2.0893,3.044,1.4258,1.6322,1.9751,2.2358,2.9566,3.682,4.6455,6.6436,8.6804,11.5039,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01_13_12_02_0594.bmp,0,12,2,13,0.959,0.7961,13.0848,1.4286,2.3093,0.9538,1.2228,1.4621,1.522,1.948,3.0462,3.8402,4.8646,7.8526,8.7129,13,13,13,13,13,13,13,13,13,13,13,13,13,25,40
01_13_12_02_0597.bmp,0,12,2,13,1.0986,0.7655,10.2586,1.6373,2.5486,1.2196,1.4563,1.7306,1.9705,2.9096,3.5715,4.5597,6.5468,8.5995,10.7921,13,13,13,13,13,13,13,13,13,13,13,13,13,25,13
01_13_12_02_0600.bmp,0,12,2,13,1.1303,0.9668,10.3061,1.7212,2.5538,1.2198,1.5047,1.8101,1.9657,2.9519,3.6175,5.1289,6.2256,9.2013,11.5767,13,13,13,13,13,13,13,13,13,13,13,13,13,25,40
01_13_12_02_0601.bmp,0,12,2,13,1.061,0.7898,10.2113,1.5576,2.1855,1.1346,1.5058,1.8346,2.1395,3.0266,3.7463,5.2514,6.7135,9.7198,11.6081,13,13,13,13,13,13,13,13,13,13,13,13,13,13,24
01_13_12_02_0604.bmp,0,12,2,13,1.0388,0.7856,10.02,1.5026,2.391,1.1649,1.3605,1.6913,2.2627,2.7805,3.7123,5.0287,6.9195,9.7039,12.599,13,13,13,13,13,13,13,13,13,13,13,13,13,13,40
01_13_12_02_0608.bmp,0,12,2,13,0.745,0.5566,7.1782,1.1253,1.5933,0.8965,1.2336,1.6429,2.0085,2.9281,3.7415,5.0262,6.7693,9.7599,13.203,13,13,13,13,13,13,13,13,13,13,13,13,13,13,40
01_13_12_02_0613.bmp,0,12,2,13,0.9694,0.75,8.239,1.5011,7.4265,1.098,1.2969,1.8032,2.2821,2.9665,3.5204,4.9782,6.6274,9.3783,12.6332,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01_13_12_02_0616.bmp,0,12,2,13,0.8969,0.6352,7.3821,1.2985,2.0651,0.9637,1.3793,1.564,1.6899,2.4475,3.329,4.7499,6.2715,9.1515,11.1502,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01_13_12_02_0617.bmp,0,12,2,13,1.0104,0.6281,10.3411,1.3677,9.8784,1.1868,1.3592,1.5278,2.0006,2.831,4.1067,5.1219,6.4521,9.8902,12.9931,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01_03_04_01_0005.bmp,0,4,1,9,6.4194,5.4992,24.7137,8.7144,8.3986,6.3444,6.5049,6.6405,6.3001,6.4983,7.2911,7.4272,8.3598,10.1473,11.785,13,13,41,15,41,13,13,13,13,13,41,41,41,23,13
01_03_04_01_0006.bmp,0,4,1,9,6.4672,5.6545,21.3377,9.1827,9.572,6.4879,6.5618,6.4,6.6713,6.9018,6.5278,8.1936,7.82,10.0956,11.9132,15,13,16,15,15,13,15,13,13,13,13,41,13,13,40
01_03_04_01_0012.bmp,0,4,1,9,7.4506,6.6675,22.4432,9.2678,13.1291,7.4713,7.4063,7.521,7.5178,7.5891,8.147,8.3475,8.4938,10.0774,12.6706,41,13,16,15,41,41,41,41,41,41,41,41,13,41,13
01_03_04_01_0013.bmp,0,4,1,9,7.3947,6.5096,23.6626,9.6278,9.2628,7.3802,7.4156,7.4391,7.6645,7.6626,7.8622,8.2573,8.8484,10.7425,11.8579,41,16,16,15,15,41,41,41,41,15,41,41,13,41,40
01_03_04_01_0017.bmp,0,4,1,9,8.1916,7.5208,24.6951,9.7957,10.499,8.2243,8.0924,8.1071,8.4133,8.4452,8.7368,8.8189,10.5806,10.8416,13.5013,15,13,16,15,15,15,15,15,15,16,41,41,13,41,41
01_03_04_01_0018.bmp,0,4,1,9,8.3663,7.1129,22.1111,10.7238,12.3907,8.266,8.4396,8.4142,8.543,8.7203,8.6791,9.7015,9.5258,12.1984,13.1702,15,13,41,15,41,15,15,15,15,15,41,41,41,41,25
01_03_04_01_0019.bmp,0,4,1,9,7.9009,6.8644,24.5387,10.3343,9.3756,7.9432,7.9488,8.1281,7.9405,8.1339,8.4583,9.5603,9.624,12.9635,13.3899,15,13,41,15,15,15,15,15,15,15,41,41,41,13,12
01_03_04_01_0029.bmp,0,4,1,9,7.7917,6.8895,25.2096,9.5892,9.1361,7.6563,7.7198,7.9161,7.8774,7.6934,8.3549,8.7704,9.8509,12.246,12.9582,15,13,16,15,15,15,15,15,15,15,15,13,13,13,4
01_03_04_01_0030.bmp,0,4,1,9,7.6265,6.8503,24.6785,9.1737,10.7499,7.6957,7.7144,7.9491,7.5051,8.4496,8.0068,8.6001,9.8034,11.6064,14.1822,15,13,16,15,15,15,15,15,15,15,15,13,13,41,13
01_03_04_01_0036.bmp,0,4,1,9,6.1405,6.2916,20.224,5.6797,8.0058,6.0378,6.2641,6.3438,6.2747,6.5974,6.7379,7.5666,8.7569,11.058,12.0645,15,15,41,15,15,15,15,15,15,15,15,41,41,41,41
01_03_04_01_0041.bmp,0,4,1,9,6.5098,6.3572,21.4797,6.3603,7.2582,6.6337,6.6849,6.5672,6.7438,7.0086,7.3188,8.4294,9.3042,11.0651,12.9984,15,15,41,15,15,15,15,15,15,15,15,15,13,13,40
01_03_04_01_0042.bmp,0,4,1,9,6.4376,6.5602,20.7304,5.5313,8.2516,6.5142,6.5775,6.5473,6.7217,7.3145,7.2592,8.3141,8.425,11.0125,13.4647,15,15,41,15,15,15,15,15,15,15,15,15,41,41,40
01_03_04_01_0044.bmp,0,4,1,9,5.4983,5.621,21.6513,5.4281,5.7508,5.5604,5.5688,5.6741,5.7933,6.065,6.621,7.5931,8.4825,10.4699,13.1678,15,15,41,15,15,15,15,15,15,15,15,15,41,40,40
01_03_04_01_0050.bmp,0,4,1,9,6.1936,6.0758,19.5877,5.9746,8.6596,6.1894,6.1862,6.3087,6.3457,6.5172,6.9018,7.6677,8.6715,11.4456,12.7186,15,15,22,15,15,15,15,15,15,15,15,15,15,4,13
01_03_04_01_0053.bmp,0,4,1,9,6.1344,6.2347,20.0909,5.3084,6.6057,6.1142,6.1791,6.4739,6.4591,6.861,7.2361,7.8864,8.471,11.3156,13.1218,15,15,41,15,15,15,15,15,15,15,15,15,8,41,40
01_03_04_01_0058.bmp,0,4,1,9,3.7111,4.5501,16.0331,2.9047,6.4683,3.7521,3.6989,3.9525,4.0822,4.2799,5.1137,6.3831,7.4903,9.9874,12.2674,15,9,4,15,9,15,15,15,15,9,9,41,41,41,41
01_03_04_01_0060.bmp,0,4,1,9,4.3016,5.4054,16.0025,3.351,5.0468,4.3711,4.3996,4.4645,4.7049,4.8032,5.4087,6.7676,8.1617,10.359,12.5585,15,9,9,15,15,15,15,15,15,15,41,41,41,41,41
01_03_04_01_0062.bmp,0,4,1,9,4.0134,4.9878,17.4318,2.6004,4.6771,4.0376,4.0126,4.2097,4.2271,4.5818,5.5043,6.4133,7.8988,10.1718,12.2413,15,9,41,41,15,15,15,15,15,41,41,41,41,41,25
01_03_04_01_0067.bmp,0,4,1,9,4.9145,6.0597,17.7069,3.7903,5.4893,4.982,4.9804,5.1246,5.2763,5.4991,6.4604,7.1663,8.1421,10.9886,13.4416,15,9,9,41,15,15,15,15,41,41,41,41,41,41,25
01_03_04_01_0070.bmp,0,4,1,9,4.2849,5.7501,15.9874,3.3809,5.0732,4.2336,4.35,4.5205,4.6223,4.7996,5.7432,6.7647,7.9527,10.9678,12.3909,15,9,8,41,41,15,41,41,41,41,41,41,41,41,4
01_03_04_01_0074.bmp,0,4,1,9,5.2625,6.1751,15.765,4.5048,6.2411,5.2763,5.3818,5.4516,5.5945,6.009,6.3961,7.2194,8.5254,10.8225,13.8981,41,9,8,41,41,41,41,41,41,41,41,41,41,41,8
01_03_04_01_0076.bmp,0,4,1,9,5.4898,6.4157,13.2918,4.5257,6.436,5.4859,5.4405,5.5723,5.6635,6.1349,5.8988,7.0285,7.8211,9.9818,12.238,15,9,9,15,41,15,15,41,41,41,41,41,41,41,4
01_03_04_01_0080.bmp,0,4,1,9,5.4384,7.196,15.0377,4.668,7.3428,5.4426,5.5739,5.62,5.6103,5.8958,6.0359,7.111,7.8804,11.2566,13.1383,41,9,8,41,41,41,41,41,41,41,41,41,41,4,25
01_03_04_01_0084.bmp,0,4,1,9,4.3223,6.2732,15.3844,4.0272,8.2679,4.3581,4.4105,4.4917,4.6245,5.3528,5.6778,7.2772,8.416,10.7037,12.4676,8,9,9,9,8,8,8,8,8,41,8,41,41,8,8
01_06_04_01_0001.bmp,0,4,1,14,8.1883,10.3895,24.8284,7.2285,9.444,8.1678,8.1449,8.0324,7.9597,8.3655,8.3773,8.9254,9.6664,11.7278,14.493,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
01_06_04_01_0002.bmp,1,4,1,14,6.1787,5.962,24.1795,7.298,6.4777,6.1679,6.1947,6.0809,6.091,6.2647,6.9304,6.8023,6.8026,9.0392,9.8195,14,13,25,14,14,14,14,14,14,14,14,14,1,28,13
01_06_04_01_0003.bmp,0,4,1,14,7.7038,9.8857,20.6176,4.5601,7.8932,7.535,7.6119,7.953,7.969,7.8221,7.9703,8.6789,9.8212,10.9941,13.1514,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
01_06_04_01_0003.bmp,1,4,1,14,6.5848,5.983,23.9226,6.7109,8.0271,6.4583,6.4941,6.4866,6.4067,6.9704,7.394,6.8107,8.4135,8.4744,9.9931,14,13,13,14,14,14,14,14,14,14,14,14,14,14,14
01_06_04_01_0006.bmp,1,4,1,14,6.1477,6.3686,27.9333,6.681,6.3256,6.2053,6.2459,6.122,6.6102,6.6207,6.9743,6.9128,7.6675,10.5398,11.9031,14,14,25,14,14,14,14,14,14,14,14,14,14,14,14
01_06_04_01_0007.bmp,0,4,1,14,6.9661,10.4405,27.1624,4.5946,6.9952,6.7513,7.0221,6.827,7.0443,7.546,7.4074,8.1015,8.8173,10.3608,12.6982,14,25,25,25,14,14,14,14,14,14,25,14,14,25,25
01_06_04_01_0007.bmp,1,4,1,14,7.0803,7.1368,26.7552,6.0718,7.2794,7.1458,7.0855,7.1527,7.507,7.4388,7.5948,8.5391,9.1136,9.7796,12.3998,14,14,25,14,14,14,14,14,14,14,14,14,14,14,14
01_06_04_01_0008.bmp,1,4,1,14,7.4333,7.6339,27.395,5.3171,7.8126,7.4541,7.4296,7.6601,7.6825,7.6253,7.4188,8.407,9.3704,9.7771,12.0021,14,14,25,14,14,14,14,14,14,14,14,14,14,14,14
01_06_04_01_0009.bmp,0,4,1,14,4.7341,7.81,16.2768,4.0877,4.9105,4.8707,4.9443,4.78,5.2365,5.5975,5.9214,7.1338,8.9762,10.286,12.5969,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
01_06_04_01_0010.bmp,1,4,1,14,7.5955,8.057,27.416,4.7521,7.9705,7.629,7.5829,7.6477,7.5801,7.4922,7.4578,8.4026,8.6614,9.7523,11.5377,14,25,25,14,14,14,14,14,14,14,14,14,14,14,14
01_06_04_01_0011.bmp,1,4,1,14,6.8192,7.5661,25.903,3.8524,7.0689,6.6536,6.922,7.0142,7.0513,7.085,7.1585,7.7195,7.8922,9.3523,10.8596,14,14,25,14,14,14,14,14,14,14,14,14,14,14,14
01_06_04_01_0012.bmp,1,4,1,14,7.4596,8.2293,26.8603,4.4614,9.7748,7.4047,7.4717,7.177,7.5074,7.6361,8.5396,8.3612,7.8051,10.0563,11.2826,14,25,25,14,14,14,14,14,14,14,14,14,25,14,25
01_06_04_01_0013.bmp,0,4,1,14,4.1793,7.2922,11.6711,2.9576,4.4163,4.1529,4.3793,4.1708,4.5704,4.8415,5.5598,6.9531,8.0327,9.681,11.6521,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
01_06_04_01_0015.bmp,1,4,1,14,6.8678,7.6421,26.8897,4.0422,7.4078,6.7651,6.9546,6.6205,6.9165,7.2809,7.4479,7.8153,8.7809,9.9939,12.4906,14,25,25,14,14,14,14,14,14,14,14,14,14,14,14
01_06_04_01_0019.bmp,1,4,1,14,6.1094,7.3687,25.271,4.148,6.448,6.1069,6.3305,6.2965,6.2942,6.8002,7.1586,7.7021,9.202,10.6651,12.0369,14,14,25,14,14,14,14,14,14,14,14,14,14,14,25
01_06_04_01_0021.bmp,0,4,1,14,2.5417,4.769,8.8208,2.3563,2.9941,2.6889,2.6972,2.7214,3.3941,3.8126,4.1855,5.8872,6.9974,9.6389,12.745,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
01_06_04_01_0021.bmp,1,4,1,14,4.3272,5.9285,24.7475,3.0484,4.6628,4.3775,4.3858,4.8008,4.4963,5.3489,6.1097,6.4356,7.4617,8.6967,12.4337,14,25,42,14,14,14,14,14,14,14,14,14,14,14,14
01_06_04_01_0027.bmp,1,4,1,14,12.4359,12.4056,25.8237,12.3783,12.7267,12.5037,12.3934,12.6723,12.3535,12.9327,12.2914,13.1761,13.5496,13.8922,15.0312,1,18,25,13,1,1,1,1,1,1,14,1,13,13,13
01_06_04_01_0028.bmp,0,4,1,14,1.8961,3.8824,6.361,1.8192,1.935,1.9419,2.1386,2.2188,2.3691,3.1481,3.8586,4.7817,6.6049,8.8635,10.3706,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
01_06_04_01_0029.bmp,0,4,1,14,1.7915,4.8401,6.6355,2.2606,2.2454,1.9983,1.8962,2.2883,2.8108,3.2276,3.3905,5.1741,6.5835,9.0489,11.0063,14,14,14,25,14,14,14,14,14,14,14,14,14,14,25
01_06_04_01_0029.bmp,1,4,1,14,14.8583,14.7135,33.6639,15.2807,15.2533,14.9933,14.7253,14.5977,14.7927,14.9096,15.2238,15.8927,15.8481,18.1765,18.2716,14,14,0,13,14,14,14,14,14,14,14,14,13,13,13
01_06_04_01_0030.bmp,0,4,1,14,1.5272,3.3801,5.7056,1.3676,2.0946,1.604,1.7954,2.0227,2.1017,2.7865,3.4767,4.8221,5.9739,8.8955,10.8461,14,14,14,25,14,14,14,14,14,14,14,14,14,14,25
01_06_04_01_0031.bmp,0,4,1,14,2.2164,5.2883,5.3681,1.8475,2.2677,2.2482,2.3546,2.5778,2.5703,3.4535,3.8655,4.8736,6.9196,8.6268,11.5139,14,14,14,25,14,14,14,14,14,14,14,14,14,14,14
01_06_04_01_0031.bmp,1,4,1,14,4.0933,4.1658,15.9681,3.8267,4.4344,4.0972,4.1667,4.1613,4.2203,4.5227,4.5715,6.1846,6.2213,7.3566,9.0324,17,17,16,3,3,17,3,17,17,17,3,28,1,12,13
01_06_04_01_0033.bmp,1,4,1,14,4.6997,4.9256,19.6731,3.1665,4.9594,4.6953,4.7043,4.8243,4.8571,4.8659,5.1063,5.225,5.86,7.6397,8.5074,14,13,16,14,14,14,14,14,14,14,14,14,14,28,7
01_06_04_01_0034.bmp,0,4,1,14,1.3505,3.1052,3.4073,0.96,1.8021,1.3603,1.6956,1.8161,2.2592,2.9227,3.8622,4.4096,6.0904,8.3275,11.2505,14,14,14,19,14,14,14,14,14,14,14,14,14,14,14
01_06_04_01_0037.bmp,0,4,1,14,1.3149,3.389,3.6997,1.2244,1.7457,1.4792,1.6891,2.0619,2.393,2.9744,3.6246,4.5256,5.6698,8.324,10.3945,14,14,14,19,14,14,14,14,14,14,14,14,14,14,25
01_06_04_01_0038.bmp,1,4,1,14,2.6848,3.1536,16.1657,2.9896,2.7896,2.6592,2.8366,3.0621,2.8893,3.6398,3.8605,4.6981,5.166,7.1104,8.194,3,17,9,14,3,3,3,3,3,3,3,26,9,1,13
01_06_04_01_0040.bmp,0,4,1,14,1.0765,3.115,3.9881,1.0551,1.656,1.2329,1.6133,2.0748,2.5787,3.3992,4.2743,5.8788,6.9138,10.8869,13.0429,14,14,14,19,14,14,14,14,14,14,14,14,14,25,25
01_06_04_01_0043.bmp,0,4,1,14,0.7756,2.3013,2.5421,0.9086,1.4773,0.9121,1.2678,1.6149,1.672,2.5349,2.9251,4.2755,5.8308,7.3415,9.5232,14,14,14,25,14,14,14,14,14,14,14,14,14,14,25
01_06_04_01_0049.bmp,0,4,1,14,3.6781,5.2811,17.6072,1.5195,3.9977,3.8765,3.7345,3.9787,4.0544,4.0459,4.4693,4.8997,5.6284,7.8021,8.7461,17,13,14,25,17,17,17,14,14,14,14,14,14,25,25
01_06_04_01_0052.bmp,0,4,1,14,4.5428,6.0281,15.9553,0.4966,4.8455,4.5126,4.5114,4.5354,4.3499,4.8937,5.3392,5.5333,6.7415,9.2067,9.9523,14,13,25,25,14,14,14,14,14,14,14,14,13,23,23
01_06_04_01_0055.bmp,0,4,1,14,5.6042,6.7391,19.9798,1.9078,5.8279,5.6515,5.6876,5.6738,5.6857,6.0429,6.346,6.9258,7.488,9.4819,10.135,14,14,25,25,14,14,14,14,14,14,14,14,14,23,25
01_06_04_01_0056.bmp,0,4,1,14,4.609,5.9274,17.6468,1.7391,5.1136,4.666,4.8273,4.7545,4.6678,5.2247,5.6476,6.1802,6.6402,7.9842,10.7532,14,14,14,25,14,14,14,14,14,14,14,14,25,23,25
01_06_04_01_0060.bmp,0,4,1,14,4.5741,5.7739,16.6204,1.4153,4.5791,4.6162,4.6685,4.6605,4.7121,5.1444,5.5567,5.9338,6.7327,7.8883,10.4212,14,14,14,25,14,14,14,14,14,14,14,14,14,25,25
01_06_04_01_0061.bmp,0,4,1,14,4.769,7.0157,17.1579,0.8673,4.825,4.855,4.9574,4.9904,4.8082,5.1859,5.3558,6.1904,7.4817,8.7005,10.1077,14,14,14,25,14,14,14,14,14,14,14,14,14,25,25
01_06_04_01_0062.bmp,0,4,1,14,4.5133,7.1911,15.8584,1.0234,5.4167,4.575,4.6749,4.6697,4.8499,5.4847,5.2858,6.5467,7.2131,8.9386,11.777,14,14,14,25,14,14,14,14,14,14,14,14,14,25,25
01_06_04_01_0066.bmp,0,4,1,14,6.8359,8.9602,16.72,1.9764,7.0138,6.8818,6.9621,6.8566,7.0045,6.7201,7.3847,7.5121,7.8759,9.4573,11.4671,14,14,14,25,14,14,14,14,14,14,14,14,14,25,25
01_06_04_01_0071.bmp,0,4,1,14,5.0292,9.2606,13.6898,0.5435,5.3525,5.1858,5.0593,4.8535,5.2302,5.5831,6.1222,6.4004,7.2343,8.9255,11.0624,14,14,14,25,14,14,14,14,14,14,14,25,25,25,25
01_06_04_01_0074.bmp,0,4,1,14,3.921,7.7737,11.3986,0.7332,3.8512,3.816,3.9092,4.4523,4.048,4.511,4.9572,6.5874,7.2675,8.8962,12.2892,14,14,14,19,14,14,14,14,14,14,14,14,25,25,25
01_06_04_01_0076.bmp,0,4,1,14,3.8088,7.593,10.1941,0.9223,3.7025,3.8631,3.9126,3.8315,4.1325,4.6452,4.8184,5.659,6.8506,8.8864,10.5951,14,14,14,19,14,14,14,14,14,14,14,14,14,25,25
01_06_04_01_0079.bmp,0,4,1,14,4.8851,8.6691,11.5166,0.7457,4.9473,4.8784,5.0514,5.4898,5.4425,5.5653,5.868,6.2557,7.2061,8.9346,10.5288,14,14,25,19,14,14,14,14,14,14,14,14,25,25,25
01_06_04_01_0080.bmp,0,4,1,14,2.7908,6.5125,7.8906,0.6119,2.9716,2.8494,2.9454,3.1134,3.2454,3.4573,4.1337,5.0165,6.4751,8.9019,10.5825,14,14,25,13,14,14,14,14,14,14,14,14,14,25,25
01_06_04_01_0083.bmp,0,4,1,14,2.1897,5.0855,6.6762,0.9919,2.1417,2.1811,2.3293,2.3076,2.6943,3.1725,3.8153,4.5723,5.8983,8.4564,10.114,14,14,14,19,14,14,14,14,14,14,14,14,14,25,25
01_11_04_01_0001.bmp,0,4,1,12,3.2171,3.8888,21.4138,2.5925,4.381,3.2878,3.4199,3.3961,3.3546,4.2869,4.304,5.1216,5.8049,7.6525,9.1735,17,16,0,17,17,17,18,17,17,17,18,13,18,13,28
01_11_04_01_0003.bmp,0,4,1,12,5.0787,4.5438,19.6859,6.4857,6.1759,5.1803,4.9454,5.1598,5.682,5.4928,5.6482,6.7223,6.9952,9.6742,12.3924,17,13,11,17,17,17,17,11,13,17,13,13,26,12,13
01_11_04_01_0005.bmp,0,4,1,12,2.9655,3.4648,21.5938,2.1558,3.8256,3.0638,3.0597,3.1678,3.2781,3.8137,4.1317,5.6528,5.9947,7.8796,9.6672,17,13,16,32,17,17,17,17,17,17,13,13,17,12,12
01_11_04_01_0013.bmp,0,4,1,12,6.4406,5.2451,22.9349,9.5186,13.8962,6.4391,6.5287,6.229,6.2722,6.1651,7.0424,6.952,8.3132,8.6134,10.084,17,13,11,18,16,17,10,17,17,13,10,13,13,10,10
01_11_04_01_0014.bmp,0,4,1,12,6.4158,6.8322,23.1718,6.4459,7.8104,6.3584,6.5688,7.301,7.0697,6.2878,8.3248,8.4782,8.778,9.3717,12.094,18,13,42,13,18,18,18,18,18,18,18,18,1,13,37
