filename,occ,ch,sev,sigma,true,b,c,e,branch,pred_va,pred_vb,pred_dcp,pred_adair,pred_clahe,pred_passthrough
01_13_12_04_0587.bmp,0,12,4,16,13,0.66075,0.10491,0.26873,clahe,20,25,25,31,20,25
01_13_12_04_0591.bmp,0,12,4,16,13,0.66435,0.10739,0.21875,passthrough,25,25,7,31,2,25
01_13_12_04_0593.bmp,0,12,4,16,13,0.66222,0.10811,0.19827,passthrough,25,25,25,31,20,25
01_13_12_04_0595.bmp,0,12,4,16,13,0.66545,0.10993,0.23896,passthrough,25,25,40,13,25,25
01_13_12_04_0601.bmp,0,12,4,16,13,0.66851,0.11094,0.22222,passthrough,25,25,25,31,20,25
01_13_12_04_0603.bmp,0,12,4,16,13,0.65875,0.11183,0.21905,passthrough,25,25,40,13,40,25
01_13_12_04_0606.bmp,0,12,4,16,13,0.64928,0.11242,0.24891,passthrough,25,25,13,31,20,25
01_13_12_04_0607.bmp,0,12,4,16,13,0.64705,0.11537,0.26066,passthrough,25,25,13,13,19,25
01_13_12_04_0608.bmp,0,12,4,16,13,0.6463,0.1129,0.25378,passthrough,25,25,13,13,25,25
01_13_12_04_0611.bmp,0,12,4,16,13,0.64573,0.1173,0.25474,passthrough,25,25,24,13,20,25
01_13_12_04_0617.bmp,0,12,4,16,13,0.64505,0.12613,0.23383,passthrough,25,25,25,13,25,25
01_13_12_04_0619.bmp,0,12,4,16,13,0.64137,0.13044,0.20705,passthrough,25,25,13,13,25,25
01_13_12_04_0622.bmp,0,12,4,16,13,0.61736,0.13512,0.23244,passthrough,25,25,25,13,25,25
01_03_12_05_0005.bmp,0,12,5,16,9,0.69953,0.10733,0.35362,passthrough,11,11,25,31,40,11
01_03_12_05_0006.bmp,0,12,5,16,9,0.69302,0.09979,0.24638,clahe,2,40,40,31,2,11
01_03_12_05_0008.bmp,0,12,5,16,9,0.68297,0.1031,0.29722,clahe,2,12,12,31,2,25
01_03_12_05_0009.bmp,0,12,5,16,9,0.67849,0.10521,0.31111,clahe,25,12,12,31,25,25
01_03_12_05_0014.bmp,0,12,5,16,9,0.66597,0.10221,0.25103,clahe,23,40,40,31,23,25
01_03_12_05_0015.bmp,0,12,5,16,9,0.66075,0.10392,0.28395,clahe,40,13,13,31,40,25
01_03_12_05_0024.bmp,0,12,5,16,9,0.60688,0.11356,0.2807,passthrough,25,25,12,13,25,25
01_03_12_05_0028.bmp,0,12,5,16,9,0.57874,0.11291,0.27415,passthrough,25,25,40,32,2,25
01_03_12_05_0032.bmp,0,12,5,16,9,0.54703,0.11343,0.28019,passthrough,25,25,40,13,2,25
01_03_12_05_0038.bmp,0,12,5,16,9,0.51288,0.11505,0.1959,passthrough,25,25,40,32,20,25
01_03_12_05_0039.bmp,0,12,5,16,9,0.50592,0.11327,0.26233,passthrough,25,25,40,13,2,25
01_03_12_05_0040.bmp,0,12,5,16,9,0.50254,0.11783,0.32625,passthrough,25,25,40,13,20,25
01_03_12_05_0043.bmp,0,12,5,16,9,0.50404,0.1247,0.25357,passthrough,25,25,13,13,23,25
01_03_12_05_0045.bmp,0,12,5,16,9,0.50345,0.1251,0.26752,passthrough,25,25,4,13,20,25
01_03_12_05_0046.bmp,0,12,5,16,9,0.5038,0.12602,0.25833,passthrough,25,25,14,13,20,25
01_03_12_05_0048.bmp,0,12,5,16,9,0.51113,0.13698,0.29662,passthrough,25,25,40,13,23,25
01_03_12_05_0051.bmp,0,12,5,16,9,0.5036,0.1286,0.27519,passthrough,25,25,25,13,23,25
01_03_12_05_0055.bmp,0,12,5,16,9,0.49971,0.12688,0.30075,passthrough,25,25,24,13,25,25
01_03_12_05_0056.bmp,0,12,5,16,9,0.68038,0.10132,0.2412,clahe,25,13,13,15,25,25
01_03_12_05_0059.bmp,0,12,5,16,9,0.67501,0.10261,0.19334,clahe,25,24,24,31,25,25
01_03_12_05_0063.bmp,0,12,5,16,9,0.65535,0.10219,0.23665,clahe,20,2,2,31,20,25
01_03_12_05_0064.bmp,0,12,5,16,9,0.64662,0.101,0.22058,clahe,25,40,40,31,25,25
01_03_12_05_0066.bmp,0,12,5,16,9,0.64066,0.10735,0.20608,passthrough,25,25,13,13,23,25
01_03_12_05_0069.bmp,0,12,5,16,9,0.64208,0.10811,0.22314,passthrough,25,25,25,13,25,25
01_03_12_05_0072.bmp,0,12,5,16,9,0.62996,0.10827,0.20497,passthrough,25,25,25,13,25,25
01_03_12_05_0073.bmp,0,12,5,16,9,0.62583,0.11063,0.18733,passthrough,25,25,25,13,25,25
01_03_12_05_0079.bmp,0,12,5,16,9,0.58166,0.1166,0.19621,passthrough,25,25,25,13,25,25
01_03_12_05_0082.bmp,0,12,5,16,9,0.56632,0.13269,0.21981,passthrough,25,25,25,13,25,25
01_03_12_05_0085.bmp,0,12,5,16,9,0.53568,0.12725,0.22048,passthrough,25,25,25,13,25,25
01_06_12_05_0001.bmp,0,12,5,16,14,0.71516,0.10903,0.31002,passthrough,25,25,25,32,20,25
01_06_12_05_0001.bmp,1,12,5,16,14,0.90415,0.08366,0.0375,clahe,25,25,25,3,25,11
01_06_12_05_0002.bmp,1,12,5,16,14,0.9006,0.0781,0.09167,clahe,40,12,12,11,40,11
01_06_12_05_0005.bmp,1,12,5,16,14,0.89324,0.0881,0.075,clahe,25,40,40,11,25,11
01_06_12_05_0006.bmp,0,12,5,16,14,0.70625,0.11277,0.25601,passthrough,25,25,25,32,20,25
01_06_12_05_0006.bmp,1,12,5,16,14,0.90217,0.07983,0.04989,clahe,20,25,25,11,20,11
01_06_12_05_0007.bmp,1,12,5,16,14,0.90028,0.07832,0.05215,clahe,20,25,25,11,20,11
01_06_12_05_0009.bmp,0,12,5,16,14,0.77515,0.1057,0.27879,clahe,20,25,25,32,20,25
01_06_12_05_0009.bmp,1,12,5,16,14,0.90215,0.08295,0.08571,clahe,40,40,40,11,40,1
01_06_12_05_0011.bmp,0,12,5,16,14,0.78956,0.09693,0.22553,clahe,25,20,20,32,25,25
01_06_12_05_0011.bmp,1,12,5,16,14,0.89961,0.08011,0.03333,clahe,2,26,26,11,2,11
01_06_12_05_0012.bmp,0,12,5,16,14,0.77949,0.09429,0.23682,clahe,20,40,40,11,20,25
01_06_12_05_0012.bmp,1,12,5,16,14,0.90252,0.08388,0.12422,clahe,20,25,25,11,20,11
01_06_12_05_0014.bmp,0,12,5,16,14,0.76902,0.09826,0.28571,clahe,25,25,25,32,25,25
01_06_12_05_0014.bmp,1,12,5,16,14,0.89862,0.08272,0.1118,clahe,20,40,40,11,20,11
01_06_12_05_0015.bmp,1,12,5,16,14,0.90085,0.07954,0.0163,clahe,20,40,40,11,20,11
01_06_12_05_0016.bmp,0,12,5,16,14,0.76219,0.09942,0.23639,clahe,20,40,40,32,20,25
01_06_12_05_0017.bmp,0,12,5,16,14,0.7575,0.09873,0.26697,clahe,24,25,25,1,24,25
01_06_12_05_0017.bmp,1,12,5,16,14,0.9031,0.08243,0.16296,clahe,19,12,12,11,19,1
01_06_12_05_0019.bmp,0,12,5,16,14,0.74812,0.1007,0.2765,clahe,20,25,25,1,20,25
01_06_12_05_0019.bmp,1,12,5,16,14,0.89974,0.08572,0.12,clahe,19,25,25,12,19,1
01_06_12_05_0025.bmp,1,12,5,16,14,0.89654,0.08032,0.0547,clahe,20,25,25,12,20,1
01_06_12_05_0026.bmp,1,12,5,16,14,0.89557,0.08356,0.04875,clahe,20,25,25,11,20,1
01_06_12_05_0029.bmp,0,12,5,16,14,0.6963,0.1075,0.25772,passthrough,25,25,25,25,20,25
01_06_12_05_0030.bmp,0,12,5,16,14,0.68562,0.10623,0.25463,passthrough,25,25,25,25,20,25
01_06_12_05_0033.bmp,0,12,5,16,14,0.6631,0.1071,0.25991,passthrough,25,25,25,25,25,25
01_06_12_05_0033.bmp,1,12,5,16,14,0.63666,0.13469,0.38278,passthrough,25,25,25,31,2,25
01_06_12_05_0034.bmp,1,12,5,16,14,0.62828,0.11892,0.311,passthrough,12,12,25,31,0,12
01_06_12_05_0037.bmp,1,12,5,16,14,0.62041,0.12054,0.19167,passthrough,12,12,25,31,0,12
01_06_12_05_0038.bmp,0,12,5,16,14,0.61322,0.1132,0.26435,passthrough,25,25,25,25,25,25
01_06_12_05_0038.bmp,1,12,5,16,14,0.61034,0.11728,0.27083,passthrough,12,12,39,31,0,12
01_06_12_05_0039.bmp,0,12,5,16,14,0.60262,0.11709,0.26244,passthrough,25,25,25,25,25,25
01_06_12_05_0039.bmp,1,12,5,16,14,0.61758,0.13911,0.31845,passthrough,25,25,40,31,0,25
01_06_12_05_0043.bmp,0,12,5,16,14,0.56626,0.12355,0.23878,passthrough,25,25,25,25,25,25
01_06_12_05_0046.bmp,0,12,5,16,14,0.55878,0.10141,0.23846,clahe,0,0,0,31,0,25
01_06_12_05_0048.bmp,0,12,5,16,14,0.54456,0.1039,0.15158,clahe,20,38,38,31,20,25
01_06_12_05_0050.bmp,0,12,5,16,14,0.56033,0.12173,0.24117,passthrough,25,25,25,31,20,25
01_06_12_05_0057.bmp,0,12,5,16,14,0.5435,0.13514,0.31863,passthrough,25,25,14,36,19,25
01_06_12_05_0061.bmp,0,12,5,16,14,0.51384,0.11159,0.25792,passthrough,25,25,14,32,20,25
01_06_12_05_0062.bmp,0,12,5,16,14,0.51965,0.13177,0.2556,passthrough,25,25,14,32,20,25
01_06_12_05_0064.bmp,0,12,5,16,14,0.52932,0.1542,0.25911,passthrough,25,25,25,32,20,25
01_06_12_05_0065.bmp,0,12,5,16,14,0.51579,0.14452,0.23887,passthrough,25,25,14,36,20,25
01_06_12_05_0069.bmp,0,12,5,16,14,0.51081,0.14525,0.27132,passthrough,25,25,2,32,20,25
01_06_12_05_0071.bmp,0,12,5,16,14,0.49162,0.1277,0.24246,passthrough,25,25,25,32,20,25
01_06_12_05_0072.bmp,0,12,5,16,14,0.48838,0.12712,0.24125,passthrough,25,25,25,32,25,25
01_06_12_05_0073.bmp,0,12,5,16,14,0.48504,0.11811,0.2389,passthrough,25,25,14,32,20,25
01_06_12_05_0076.bmp,0,12,5,16,14,0.47993,0.11399,0.26072,passthrough,25,25,25,13,20,25
01_06_12_05_0077.bmp,0,12,5,16,14,0.48539,0.12007,0.2655,passthrough,25,25,13,25,2,25
01_06_12_05_0078.bmp,0,12,5,16,14,0.48423,0.12651,0.28321,passthrough,25,25,25,25,25,25
01_06_12_05_0080.bmp,0,12,5,16,14,0.48402,0.12393,0.25624,passthrough,25,25,24,25,2,25
01_06_12_05_0082.bmp,0,12,5,16,14,0.48179,0.12151,0.27889,passthrough,25,25,25,25,25,25
01_06_12_05_0083.bmp,0,12,5,16,14,0.48384,0.12469,0.31224,passthrough,25,25,14,25,25,25
01_06_12_05_0084.bmp,0,12,5,16,14,0.48147,0.12525,0.24308,passthrough,25,25,20,25,20,25
01_11_12_05_0001.bmp,0,12,5,16,12,0.66958,0.10335,0.41148,clahe,0,40,40,31,0,11
01_11_12_05_0005.bmp,0,12,5,16,12,0.65351,0.1119,0.36842,passthrough,0,0,0,31,0,0
01_11_12_05_0009.bmp,0,12,5,16,12,0.63614,0.10755,0.25837,passthrough,25,25,40,31,0,25
01_11_12_05_0015.bmp,0,12,5,16,12,0.60901,0.12128,0.34643,passthrough,25,25,40,31,0,25
01_11_12_05_0017.bmp,0,12,5,16,12,0.61239,0.12264,0.27667,passthrough,25,25,26,31,40,25
01_11_12_05_0018.bmp,0,12,5,16,12,0.618,0.11891,0.24333,passthrough,12,12,26,32,40,12
01_11_12_05_0021.bmp,0,12,5,16,12,0.61654,0.11293,0.36829,passthrough,25,25,12,31,2,25
01_11_12_05_0023.bmp,0,12,5,16,12,0.63261,0.10872,0.29412,passthrough,25,25,4,31,20,25
01_11_12_05_0026.bmp,0,12,5,16,12,0.65088,0.11518,0.37778,passthrough,25,25,40,31,20,25
01_11_12_05_0028.bmp,0,12,5,16,12,0.6601,0.11035,0.28889,passthrough,25,25,40,32,23,25
01_11_12_05_0029.bmp,0,12,5,16,12,0.66435,0.11613,0.34,passthrough,25,25,12,32,40,25
01_11_12_05_0035.bmp,0,12,5,16,12,0.67863,0.11072,0.26075,passthrough,25,25,40,32,20,25
01_11_12_05_0036.bmp,0,12,5,16,12,0.67972,0.10373,0.27284,clahe,20,25,25,32,20,25
01_11_12_05_0038.bmp,0,12,5,16,12,0.68883,0.10326,0.25708,clahe,20,13,13,13,20,25
01_11_12_05_0039.bmp,0,12,5,16,12,0.69286,0.10662,0.31837,passthrough,25,25,40,32,19,25
01_11_12_05_0040.bmp,0,12,5,16,12,0.69897,0.09819,0.22653,clahe,40,40,40,31,40,11
01_11_12_05_0045.bmp,0,12,5,16,12,0.72529,0.09745,0.22258,clahe,20,25,25,11,20,25
01_11_12_05_0048.bmp,0,12,5,16,12,0.72366,0.10051,0.2246,clahe,2,40,40,11,2,25
01_11_12_05_0049.bmp,0,12,5,16,12,0.71842,0.09704,0.18478,clahe,20,13,13,32,20,25
01_11_12_05_0052.bmp,0,12,5,16,12,0.70535,0.1046,0.26147,clahe,19,26,26,11,19,25
01_11_12_05_0053.bmp,0,12,5,16,12,0.70129,0.10651,0.23913,passthrough,25,25,12,13,13,25
01_11_12_05_0054.bmp,0,12,5,16,12,0.70279,0.10783,0.26993,passthrough,25,25,20,13,19,25
01_11_12_05_0056.bmp,0,12,5,16,12,0.70206,0.10798,0.27476,passthrough,25,25,25,13,20,25
01_11_12_05_0058.bmp,0,12,5,16,12,0.69425,0.10901,0.27589,passthrough,25,25,40,11,20,25
01_11_12_05_0059.bmp,0,12,5,16,12,0.69106,0.11204,0.24688,passthrough,25,25,40,13,25,25
01_11_12_05_0060.bmp,0,12,5,16,12,0.69001,0.11079,0.22321,passthrough,25,25,35,13,20,25
01_11_12_05_0061.bmp,0,12,5,16,12,0.68717,0.11588,0.2308,passthrough,25,25,24,13,20,25
01_11_12_05_0062.bmp,0,12,5,16,12,0.68551,0.11417,0.24655,passthrough,25,25,26,13,25,25
01_11_12_05_0064.bmp,0,12,5,16,12,0.6773,0.11407,0.23387,passthrough,25,25,35,13,13,25
01_11_12_05_0066.bmp,0,12,5,16,12,0.66776,0.11688,0.22443,passthrough,25,25,40,32,25,25
01_11_12_05_0069.bmp,0,12,5,16,12,0.6493,0.12032,0.24208,passthrough,25,25,24,32,20,25
01_11_12_05_0071.bmp,0,12,5,16,12,0.63313,0.12386,0.24766,passthrough,25,25,24,13,25,25
01_11_12_05_0073.bmp,0,12,5,16,12,0.61753,0.12704,0.22585,passthrough,25,25,24,32,25,25
01_11_12_05_0079.bmp,0,12,5,16,12,0.55605,0.13753,0.21248,passthrough,25,25,13,25,24,25
01_11_12_05_0080.bmp,0,12,5,16,12,0.54279,0.1316,0.19677,passthrough,25,25,24,32,25,25
01_12_12_05_0001.bmp,0,12,5,16,17,0.68428,0.09179,0.23485,clahe,2,14,14,36,2,25
01_12_12_05_0002.bmp,0,12,5,16,17,0.68117,0.10767,0.19697,passthrough,25,25,26,31,40,25
01_12_12_05_0002.bmp,1,12,5,16,17,0.95255,0.06672,0.01515,clahe,25,26,26,11,25,11
01_12_12_05_0003.bmp,0,12,5,16,17,0.67951,0.11055,0.14762,passthrough,25,25,25,31,20,25
01_12_12_05_0005.bmp,0,12,5,16,17,0.6759,0.11691,0.21,passthrough,11,11,23,31,40,11
01_12_12_05_0006.bmp,0,12,5,16,17,0.66925,0.1193,0.21,passthrough,25,25,40,17,23,25
01_12_12_05_0007.bmp,0,12,5,16,17,0.66442,0.12206,0.22857,passthrough,25,25,23,17,20,25
01_12_12_05_0009.bmp,1,12,5,16,17,0.95015,0.06043,0.0,clahe,12,40,40,12,12,11
01_12_12_05_0015.bmp,0,12,5,16,17,0.63715,0.12425,0.27122,passthrough,25,25,23,15,23,25
01_12_12_05_0016.bmp,0,12,5,16,17,0.63667,0.12861,0.14493,passthrough,25,25,26,31,23,25
01_12_12_05_0017.bmp,0,12,5,16,17,0.63117,0.13005,0.22981,passthrough,25,25,13,31,20,25
01_12_12_05_0017.bmp,1,12,5,16,17,0.95351,0.05934,0.0,clahe,42,12,12,12,42,11
01_12_12_05_0019.bmp,0,12,5,16,17,0.61738,0.12837,0.18909,passthrough,25,25,40,15,19,25
01_12_12_05_0019.bmp,1,12,5,16,17,0.95377,0.06027,0.0,clahe,25,25,25,11,25,11
01_12_12_05_0020.bmp,0,12,5,16,17,0.60769,0.12048,0.20434,passthrough,25,25,26,17,19,25
01_12_12_05_0020.bmp,1,12,5,16,17,0.9538,0.05683,0.0,clahe,25,34,34,12,25,11
01_12_12_05_0023.bmp,1,12,5,16,17,0.95015,0.07277,0.0,clahe,42,11,11,11,42,11
01_12_12_05_0026.bmp,0,12,5,16,17,0.5815,0.13425,0.15964,passthrough,25,25,40,17,23,25
01_12_12_05_0027.bmp,1,12,5,16,17,0.94082,0.0724,0.0,clahe,11,25,25,11,11,11
01_12_12_05_0030.bmp,0,12,5,16,17,0.59197,0.12246,0.13102,passthrough,25,25,24,31,25,25
01_12_12_05_0031.bmp,1,12,5,16,17,0.94759,0.06894,0.0,clahe,42,12,12,11,42,11
01_12_12_05_0032.bmp,1,12,5,16,17,0.94534,0.06975,0.0,clahe,12,26,26,12,12,11
01_12_12_05_0033.bmp,0,12,5,16,17,0.57582,0.1256,0.21298,passthrough,25,25,25,31,25,25
01_12_12_05_0034.bmp,0,12,5,16,17,0.56745,0.12709,0.2184,passthrough,25,25,25,17,25,25
01_12_12_05_0034.bmp,1,12,5,16,17,0.94932,0.06397,0.00758,clahe,12,13,13,11,12,11
01_12_12_05_0035.bmp,1,12,5,16,17,0.9492,0.06749,0.0,clahe,25,12,12,12,25,11
01_12_12_05_0036.bmp,1,12,5,16,17,0.9538,0.05855,0.0,clahe,42,40,40,12,42,11
01_12_12_05_0037.bmp,1,12,5,16,17,0.94881,0.06681,0.0,clahe,42,12,12,11,42,11
01_12_12_05_0040.bmp,0,12,5,16,17,0.52935,0.13893,0.19573,passthrough,25,25,25,36,23,25
01_12_12_05_0040.bmp,1,12,5,16,17,0.94602,0.06431,0.0,clahe,42,12,12,12,42,11
01_12_12_05_0041.bmp,0,12,5,16,17,0.53332,0.16435,0.17368,passthrough,25,25,25,36,23,25
01_12_12_05_0041.bmp,1,12,5,16,17,0.94201,0.06903,0.0,clahe,25,40,40,12,25,11
01_12_12_05_0042.bmp,0,12,5,16,17,0.51358,0.14803,0.17993,passthrough,25,25,25,36,25,25
01_12_12_05_0043.bmp,1,12,5,16,17,0.94843,0.06682,0.12879,clahe,12,40,40,12,12,11
01_12_12_05_0044.bmp,0,12,5,16,17,0.94358,0.06396,0.02273,clahe,25,40,40,12,25,11
01_12_12_05_0045.bmp,0,12,5,16,17,0.94914,0.07158,0.0,clahe,42,40,40,11,42,11
01_12_12_05_0047.bmp,0,12,5,16,17,0.94866,0.06907,0.03788,clahe,25,12,12,11,25,11
01_12_12_05_0052.bmp,0,12,5,16,17,0.94495,0.06463,0.0,clahe,25,25,25,11,25,11
01_12_12_05_0053.bmp,0,12,5,16,17,0.93984,0.07243,0.0,clahe,25,12,12,12,25,11
01_12_12_05_0054.bmp,0,12,5,16,17,0.93993,0.0706,0.17424,clahe,12,13,13,13,12,11
01_12_12_05_0058.bmp,0,12,5,16,17,0.94409,0.06639,0.0,clahe,0,1,1,11,0,1
01_12_12_05_0067.bmp,0,12,5,16,17,0.94223,0.07413,0.0,clahe,20,25,25,11,20,11
01_12_12_05_0068.bmp,0,12,5,16,17,0.93989,0.07127,0.0,clahe,40,25,25,12,40,11
01_12_12_05_0069.bmp,0,12,5,16,17,0.94276,0.06907,0.0,clahe,20,40,40,11,20,11
01_12_12_05_0074.bmp,0,12,5,16,17,0.94221,0.0699,0.01905,clahe,20,25,25,11,20,11
01_12_12_05_0076.bmp,0,12,5,16,17,0.9433,0.06901,0.01524,clahe,20,25,25,11,20,11
01_12_12_05_0077.bmp,0,12,5,16,17,0.94246,0.06884,0.02667,clahe,19,40,40,11,19,1
01_12_12_05_0079.bmp,0,12,5,16,17,0.93741,0.06998,0.0128,clahe,20,40,40,12,20,11
01_12_12_05_0080.bmp,0,12,5,16,17,0.94077,0.06914,0.008,clahe,20,40,40,11,20,11
01_12_12_05_0083.bmp,0,12,5,16,17,0.93684,0.07389,0.0288,clahe,20,25,25,11,20,11
01_12_12_05_0086.bmp,0,12,5,16,17,0.93385,0.07194,0.0976,clahe,20,2,2,12,20,11
01_12_12_05_0087.bmp,0,12,5,16,17,0.93323,0.07415,0.06519,clahe,20,40,40,11,20,1
01_12_12_05_0089.bmp,0,12,5,16,17,0.93262,0.07342,0.02615,clahe,20,25,25,11,20,1
01_12_12_05_0090.bmp,0,12,5,16,17,0.92951,0.0744,0.02308,clahe,20,12,12,11,20,11
01_12_12_05_0092.bmp,0,12,5,16,17,0.92931,0.07485,0.02714,clahe,20,25,25,11,20,11
01_12_12_05_0093.bmp,0,12,5,16,17,0.92968,0.07397,0.05857,clahe,2,11,11,11,2,1
01_12_12_05_0106.bmp,0,12,5,16,17,0.88818,0.0857,0.14358,clahe,2,25,25,11,2,2
01_12_12_05_0111.bmp,0,12,5,16,17,0.85765,0.09204,0.22222,clahe,20,40,40,11,20,11
01_12_12_05_0112.bmp,0,12,5,16,17,0.84785,0.09128,0.15122,clahe,20,25,25,11,20,25
01_12_12_05_0116.bmp,0,12,5,16,17,0.79027,0.10342,0.24359,clahe,20,25,25,17,20,25
01_13_12_05_0001.bmp,0,12,5,16,13,0.9052,0.08581,0.24359,clahe,23,25,25,11,23,11
01_13_12_05_0001.bmp,1,12,5,16,13,0.81097,0.1016,0.2,clahe,20,26,26,11,20,25
01_13_12_05_0004.bmp,1,12,5,16,13,0.83371,0.09741,0.17167,clahe,20,25,25,31,20,11
01_13_12_05_0007.bmp,0,12,5,16,13,0.90732,0.07882,0.04487,clahe,25,12,12,12,25,11
01_13_12_05_0007.bmp,1,12,5,16,13,0.82339,0.09994,0.25824,clahe,2,40,40,11,2,11
01_13_12_05_0009.bmp,0,12,5,16,13,0.90043,0.08993,0.25,clahe,12,40,40,11,12,11
01_13_12_05_0009.bmp,1,12,5,16,13,0.80228,0.1035,0.22253,clahe,20,25,25,11,20,11
01_13_12_05_0010.bmp,0,12,5,16,13,0.90963,0.08569,0.15385,clahe,6,12,12,11,6,11
01_13_12_05_0016.bmp,0,12,5,16,13,0.90513,0.08559,0.17308,clahe,11,25,25,11,11,11
01_13_12_05_0017.bmp,1,12,5,16,13,0.73223,0.13069,0.30769,passthrough,25,25,2,13,2,25
01_13_12_05_0019.bmp,0,12,5,16,13,0.90686,0.07584,0.0,clahe,25,23,23,11,25,11
01_13_12_05_0019.bmp,1,12,5,16,13,0.71996,0.13376,0.27074,passthrough,25,25,25,13,23,25
01_13_12_05_0021.bmp,0,12,5,16,13,0.90835,0.0753,0.01923,clahe,25,11,11,12,25,11
01_13_12_05_0022.bmp,0,12,5,16,13,0.90754,0.07385,0.0,clahe,12,40,40,12,12,11
01_13_12_05_0023.bmp,1,12,5,16,13,0.70067,0.13833,0.22914,passthrough,25,25,13,13,20,25
01_13_12_05_0024.bmp,0,12,5,16,13,0.91149,0.06764,0.0,clahe,23,40,40,12,23,11
01_13_12_05_0024.bmp,1,12,5,16,13,0.692,0.14239,0.30303,passthrough,25,25,40,13,20,25
01_13_12_05_0025.bmp,0,12,5,16,13,0.91141,0.07762,0.20513,clahe,23,40,40,12,23,11
01_13_12_05_0027.bmp,0,12,5,16,13,0.9141,0.07771,0.01923,clahe,25,40,40,12,25,11
01_13_12_05_0028.bmp,1,12,5,16,13,0.67247,0.1504,0.27604,passthrough,13,13,14,13,20,13
01_13_12_05_0029.bmp,1,12,5,16,13,0.66112,0.15468,0.32507,passthrough,13,13,40,13,13,13
01_13_12_05_0030.bmp,0,12,5,16,13,0.90955,0.08789,0.11538,clahe,12,40,40,12,12,11
01_13_12_05_0030.bmp,1,12,5,16,13,0.66258,0.14674,0.26912,passthrough,25,25,13,13,13,25
01_13_12_05_0031.bmp,0,12,5,16,13,0.90168,0.08969,0.07051,clahe,12,11,11,12,12,10
01_13_12_05_0031.bmp,1,12,5,16,13,0.66108,0.14699,0.25806,passthrough,25,25,13,13,2,25
01_13_12_05_0032.bmp,0,12,5,16,13,0.90913,0.07575,0.10897,clahe,40,12,12,11,40,11
01_13_12_05_0036.bmp,1,12,5,16,13,0.64415,0.16202,0.31613,passthrough,13,13,13,13,13,13
01_13_12_05_0037.bmp,0,12,5,16,13,0.91056,0.08827,0.05128,clahe,12,12,12,11,12,11
01_13_12_05_0037.bmp,1,12,5,16,13,0.64249,0.16631,0.26244,passthrough,13,13,13,13,2,13
01_13_12_05_0038.bmp,0,12,5,16,13,0.91684,0.08076,0.0,clahe,25,40,40,12,25,11
01_13_12_05_0038.bmp,1,12,5,16,13,0.64082,0.16528,0.25861,passthrough,13,13,13,13,13,13
01_13_12_05_0041.bmp,0,12,5,16,13,0.90685,0.08029,0.11316,clahe,22,40,40,12,22,1
01_13_12_05_0043.bmp,1,12,5,16,13,0.63255,0.17122,0.27279,passthrough,13,13,1,13,2,13
01_13_12_05_0045.bmp,1,12,5,16,13,0.62759,0.1684,0.23684,passthrough,13,13,13,13,2,13
01_13_12_05_0049.bmp,0,12,5,16,13,0.89781,0.08497,0.11111,clahe,20,12,12,12,20,11
01_13_12_05_0050.bmp,0,12,5,16,13,0.89602,0.08823,0.13294,clahe,19,12,12,11,19,11
01_13_12_05_0050.bmp,1,12,5,16,13,0.62992,0.16974,0.24605,passthrough,13,13,13,13,13,13
01_13_12_05_0052.bmp,1,12,5,16,13,0.63315,0.17085,0.25408,passthrough,13,13,13,13,13,13
01_13_12_05_0053.bmp,0,12,5,16,13,0.89617,0.08345,0.05905,clahe,20,2,2,12,20,11
01_13_12_05_0053.bmp,1,12,5,16,13,0.63551,0.17412,0.25965,passthrough,13,13,13,13,13,13
01_13_12_05_0054.bmp,0,12,5,16,13,0.88837,0.08638,0.13524,clahe,19,13,13,11,19,1
01_13_12_05_0055.bmp,1,12,5,16,13,0.63155,0.17011,0.28637,passthrough,13,13,13,13,19,13
01_13_12_05_0059.bmp,0,12,5,16,13,0.87797,0.09402,0.21333,clahe,40,11,11,12,40,11
01_13_12_05_0060.bmp,1,12,5,16,13,0.60015,0.18152,0.23523,passthrough,13,13,13,13,2,13
01_13_12_05_0062.bmp,1,12,5,16,13,0.61347,0.1878,0.23937,passthrough,13,13,13,13,13,13
01_13_12_05_0066.bmp,0,12,5,16,13,0.87364,0.09329,0.17772,clahe,20,25,25,12,20,11
01_13_12_05_0070.bmp,1,12,5,16,13,0.9462,0.06015,0.0,clahe,40,12,12,12,40,11
01_13_12_05_0072.bmp,1,12,5,16,13,0.94356,0.06978,0.0,clahe,12,12,12,12,12,11
01_13_12_05_0075.bmp,0,12,5,16,13,0.85857,0.09945,0.23126,clahe,20,25,25,11,20,1
01_13_12_05_0075.bmp,1,12,5,16,13,0.94277,0.06997,0.04396,clahe,0,4,4,12,0,11
01_13_12_05_0076.bmp,1,12,5,16,13,0.94768,0.0633,0.03846,clahe,11,11,11,11,11,11
01_13_12_05_0080.bmp,0,12,5,16,13,0.84976,0.09974,0.21556,clahe,20,25,25,13,20,11
01_13_12_05_0081.bmp,1,12,5,16,13,0.9403,0.07214,0.0,clahe,28,40,40,11,28,11
01_13_12_05_0082.bmp,0,12,5,16,13,0.84322,0.10023,0.25106,clahe,20,13,13,13,20,25
01_13_12_05_0083.bmp,0,12,5,16,13,0.83992,0.10476,0.25266,clahe,20,25,25,13,20,25
01_13_12_05_0084.bmp,1,12,5,16,13,0.94604,0.07186,0.03571,clahe,40,40,40,11,40,11
01_13_12_05_0086.bmp,0,12,5,16,13,0.82894,0.10818,0.21351,passthrough,13,13,13,13,20,13
