filename,occ,ch,sev,sigma,true,sigma_hat,sigma_added,c_raw,c_rob,br_pub,br_c1,br_c2,pred_VA,pred_VB,pred_C1_clahe,pred_C1_dcp,pred_C2_clahe,pred_C2_dcp,pred_dcp,pred_adair,pred_passthrough
01_03_09_05_0068.bmp,0,9,5,8,9,5.161,4.499,0.07092,0.0616,clahe,clahe,clahe,40,24,40,24,40,24,24,13,13
01_03_09_05_0069.bmp,0,9,5,8,9,5.361,4.727,0.07917,0.07003,clahe,clahe,clahe,20,40,20,40,20,40,40,13,13
01_03_09_05_0072.bmp,0,9,5,8,9,5.597,4.994,0.07858,0.06821,clahe,clahe,clahe,20,24,20,24,20,24,24,13,13
01_03_09_05_0075.bmp,0,9,5,8,9,5.51,4.895,0.08691,0.07804,clahe,clahe,clahe,13,13,13,13,13,13,13,13,13
01_03_09_05_0077.bmp,0,9,5,8,9,5.487,4.87,0.10769,0.10075,passthrough,clahe,clahe,13,13,20,13,20,13,13,13,13
01_03_09_05_0078.bmp,0,9,5,8,9,5.524,4.912,0.09599,0.08799,clahe,clahe,clahe,25,24,25,24,25,24,24,13,13
01_03_09_05_0082.bmp,0,9,5,8,9,5.353,4.718,0.12001,0.11421,stretch,stretch,stretch,13,13,13,13,13,13,13,13,25
01_03_09_05_0083.bmp,0,9,5,8,9,5.456,4.835,0.09782,0.09024,clahe,clahe,clahe,25,25,25,25,25,25,25,13,25
01_06_09_05_0002.bmp,1,9,5,8,14,4.915,4.214,0.08264,0.0758,clahe,clahe,clahe,11,35,11,35,11,35,35,12,11
01_06_09_05_0003.bmp,1,9,5,8,14,5.501,4.886,0.07551,0.06515,clahe,clahe,clahe,40,18,40,18,40,18,18,12,12
01_06_09_05_0004.bmp,1,9,5,8,14,5.319,4.679,0.06134,0.04926,clahe,clahe,clahe,40,11,40,11,40,11,11,12,12
01_06_09_05_0007.bmp,0,9,5,8,14,5.708,5.118,0.1139,0.10665,passthrough,passthrough,clahe,18,18,18,18,1,18,18,18,18
01_06_09_05_0007.bmp,1,9,5,8,14,5.629,5.03,0.10066,0.09268,clahe,clahe,clahe,40,40,40,40,40,40,40,12,12
01_06_09_05_0012.bmp,0,9,5,8,14,5.514,4.9,0.10455,0.09729,clahe,clahe,clahe,13,24,13,24,13,24,24,18,13
01_06_09_05_0012.bmp,1,9,5,8,14,4.997,4.31,0.07495,0.06697,clahe,clahe,clahe,40,14,40,14,40,14,14,12,12
01_06_09_05_0013.bmp,1,9,5,8,14,5.242,4.591,0.09686,0.08997,clahe,clahe,clahe,40,40,40,40,40,40,40,18,11
01_06_09_05_0014.bmp,0,9,5,8,14,5.331,4.693,0.08851,0.08056,clahe,clahe,clahe,20,40,20,40,20,40,40,18,13
01_06_09_05_0015.bmp,0,9,5,8,14,5.451,4.83,0.09884,0.09135,clahe,clahe,clahe,28,13,28,13,28,13,13,18,13
01_06_09_05_0015.bmp,1,9,5,8,14,4.542,3.773,0.09872,0.09421,clahe,clahe,clahe,18,11,18,11,18,11,11,18,12
01_06_09_05_0016.bmp,1,9,5,8,14,5.803,5.223,0.09028,0.08053,clahe,clahe,clahe,28,18,28,18,28,18,18,18,18
01_06_09_05_0017.bmp,1,9,5,8,14,5.624,5.023,0.10594,0.0984,clahe,clahe,clahe,40,13,40,13,40,13,13,18,11
01_06_09_05_0021.bmp,0,9,5,8,14,5.475,4.856,0.09149,0.08325,clahe,clahe,clahe,13,13,13,13,13,13,13,13,13
01_06_09_05_0022.bmp,1,9,5,8,14,5.137,4.472,0.10373,0.09768,clahe,clahe,clahe,12,18,12,18,12,18,18,12,12
01_06_09_05_0024.bmp,0,9,5,8,14,5.316,4.676,0.08833,0.08042,clahe,clahe,clahe,18,24,18,24,18,24,24,18,13
01_06_09_05_0026.bmp,1,9,5,8,14,5.767,5.184,0.11737,0.11016,passthrough,passthrough,clahe,13,13,13,13,40,40,40,18,13
01_06_09_05_0029.bmp,0,9,5,8,14,5.482,4.864,0.11911,0.11289,passthrough,passthrough,clahe,13,13,13,13,13,13,13,13,13
01_06_09_05_0029.bmp,1,9,5,8,14,5.965,5.402,0.08799,0.07721,clahe,clahe,clahe,40,24,40,24,40,24,24,18,13
01_06_09_05_0030.bmp,0,9,5,8,14,5.444,4.822,0.10868,0.10194,passthrough,clahe,clahe,13,13,24,13,24,13,13,13,13
01_06_09_05_0030.bmp,1,9,5,8,14,5.665,5.069,0.08546,0.07573,clahe,clahe,clahe,18,40,18,40,18,40,40,18,13
01_06_09_05_0031.bmp,0,9,5,8,14,5.437,4.813,0.12702,0.12133,passthrough,passthrough,stretch,13,13,13,13,13,13,13,18,13
01_06_09_05_0031.bmp,1,9,5,8,14,5.853,5.279,0.10744,0.09921,passthrough,clahe,clahe,12,12,42,40,42,40,40,12,12
01_06_09_05_0035.bmp,0,9,5,8,14,5.298,4.656,0.11797,0.11222,passthrough,passthrough,clahe,13,13,13,13,18,13,13,13,13
01_06_09_05_0037.bmp,1,9,5,8,14,5.808,5.229,0.12031,0.11316,passthrough,passthrough,clahe,12,12,12,12,42,40,40,12,12
01_06_09_05_0038.bmp,0,9,5,8,14,5.514,4.9,0.11009,0.10322,passthrough,clahe,clahe,13,13,24,13,24,13,13,13,13
01_06_09_05_0039.bmp,0,9,5,8,14,5.349,4.714,0.11292,0.10674,passthrough,passthrough,clahe,13,13,13,13,24,24,24,13,13
01_06_09_05_0039.bmp,1,9,5,8,14,5.261,4.614,0.12799,0.12281,passthrough,passthrough,stretch,12,12,12,12,12,12,40,12,12
01_06_09_05_0040.bmp,1,9,5,8,14,5.592,4.988,0.12411,0.11783,stretch,stretch,clahe,12,12,12,12,6,40,40,12,12
01_06_09_05_0041.bmp,1,9,5,8,14,5.803,5.224,0.12827,0.1216,passthrough,passthrough,stretch,12,12,12,12,12,12,35,12,12
01_06_09_05_0042.bmp,0,9,5,8,14,5.353,4.719,0.08659,0.07835,clahe,clahe,clahe,13,24,13,24,13,24,24,13,13
01_06_09_05_0043.bmp,1,9,5,8,14,5.369,4.736,0.09182,0.08404,clahe,clahe,clahe,40,40,40,40,40,40,40,12,12
01_06_09_05_0046.bmp,0,9,5,8,14,5.806,5.227,0.08628,0.07601,clahe,clahe,clahe,40,40,40,40,40,40,40,12,12
01_06_09_05_0048.bmp,0,9,5,8,14,5.359,4.725,0.0965,0.08916,clahe,clahe,clahe,40,40,40,40,40,40,40,12,12
01_06_09_05_0050.bmp,0,9,5,8,14,5.226,4.573,0.07809,0.06944,clahe,clahe,clahe,40,26,40,26,40,26,26,12,12
01_06_09_05_0051.bmp,0,9,5,8,14,5.095,4.423,0.1167,0.11147,passthrough,passthrough,clahe,12,12,12,12,40,13,13,12,12
01_06_09_05_0055.bmp,0,9,5,8,14,5.275,4.63,0.11175,0.10574,passthrough,clahe,clahe,12,12,40,40,40,40,40,12,12
01_06_09_05_0056.bmp,0,9,5,8,14,5.19,4.533,0.09176,0.08465,clahe,clahe,clahe,28,13,28,13,28,13,13,12,12
01_06_09_05_0059.bmp,0,9,5,8,14,5.369,4.736,0.10928,0.10282,passthrough,clahe,clahe,12,12,28,24,28,24,24,18,12
01_06_09_05_0064.bmp,0,9,5,8,14,5.542,4.932,0.13539,0.12979,passthrough,passthrough,stretch,11,11,11,11,1,1,24,18,11
01_06_09_05_0066.bmp,0,9,5,8,14,5.265,4.618,0.11329,0.10739,passthrough,passthrough,clahe,12,12,12,12,40,40,40,12,12
01_06_09_05_0067.bmp,0,9,5,8,14,5.661,5.066,0.12466,0.11821,passthrough,passthrough,stretch,11,11,11,11,1,1,40,12,11
01_06_09_05_0068.bmp,0,9,5,8,14,5.727,5.139,0.13169,0.12542,passthrough,passthrough,stretch,13,13,13,13,12,12,24,12,13
01_06_09_05_0070.bmp,0,9,5,8,14,5.23,4.578,0.12719,0.12206,passthrough,passthrough,stretch,13,13,13,13,18,18,1,18,13
01_06_09_05_0074.bmp,0,9,5,8,14,5.391,4.762,0.10125,0.09417,clahe,clahe,clahe,40,40,40,40,40,40,40,18,13
01_06_09_05_0075.bmp,0,9,5,8,14,5.453,4.832,0.09313,0.08513,clahe,clahe,clahe,28,13,28,13,28,13,13,18,12
01_06_09_05_0076.bmp,0,9,5,8,14,5.342,4.706,0.09493,0.08752,clahe,clahe,clahe,28,40,28,40,28,40,40,12,13
01_06_09_05_0080.bmp,0,9,5,8,14,5.474,4.855,0.11284,0.10628,passthrough,passthrough,clahe,18,18,18,18,18,18,18,18,18
01_06_09_05_0085.bmp,0,9,5,8,14,5.567,4.96,0.09105,0.08239,clahe,clahe,clahe,28,18,28,18,28,18,18,13,13
01_06_09_05_0088.bmp,0,9,5,8,14,5.454,4.833,0.09654,0.08885,clahe,clahe,clahe,24,13,24,13,24,13,13,13,13
01_06_09_05_0089.bmp,0,9,5,8,14,5.428,4.804,0.09543,0.08774,clahe,clahe,clahe,2,40,2,40,2,40,40,25,25
01_11_09_05_0002.bmp,0,9,5,8,12,6.419,5.901,0.08235,0.06824,clahe,clahe,clahe,42,1,42,1,42,1,1,11,11
01_11_09_05_0003.bmp,0,9,5,8,12,6.966,6.491,0.08676,0.0704,clahe,clahe,clahe,6,23,6,23,6,23,23,12,11
01_11_09_05_0013.bmp,0,9,5,8,12,5.376,4.745,0.07766,0.06824,clahe,clahe,clahe,2,40,2,40,2,40,40,31,38
01_11_09_05_0019.bmp,0,9,5,8,12,5.291,4.648,0.11324,0.10726,passthrough,passthrough,clahe,11,11,11,11,6,35,35,12,11
01_11_09_05_0020.bmp,0,9,5,8,12,4.679,3.936,0.09344,0.08823,clahe,clahe,clahe,42,40,42,40,42,40,40,11,11
01_11_09_05_0021.bmp,0,9,5,8,12,5.312,4.672,0.09644,0.08927,clahe,clahe,clahe,11,18,11,18,11,18,18,18,11
01_11_09_05_0022.bmp,0,9,5,8,12,5.002,4.316,0.10671,0.10125,passthrough,clahe,clahe,18,18,40,11,40,11,11,18,18
01_11_09_05_0024.bmp,0,9,5,8,12,5.289,4.645,0.09677,0.08971,clahe,clahe,clahe,11,13,11,13,11,13,13,12,12
01_11_09_05_0027.bmp,0,9,5,8,12,5.517,4.904,0.11931,0.113,passthrough,passthrough,clahe,12,12,12,12,11,18,18,11,12
01_11_09_05_0028.bmp,0,9,5,8,12,5.316,4.677,0.09219,0.08465,clahe,clahe,clahe,40,26,40,26,40,26,26,12,12
01_11_09_05_0031.bmp,0,9,5,8,12,5.37,4.737,0.09844,0.09121,clahe,clahe,clahe,40,18,40,18,40,18,18,12,13
01_11_09_05_0033.bmp,0,9,5,8,12,4.909,4.208,0.08071,0.07371,clahe,clahe,clahe,36,35,36,35,36,35,35,12,12
01_11_09_05_0038.bmp,0,9,5,8,12,5.732,5.144,0.11774,0.11067,passthrough,passthrough,clahe,13,13,13,13,28,18,18,12,13
01_11_09_05_0039.bmp,0,9,5,8,12,5.396,4.767,0.10039,0.09323,clahe,clahe,clahe,20,18,20,18,20,18,18,12,13
01_11_09_05_0041.bmp,0,9,5,8,12,5.445,4.822,0.1024,0.09521,clahe,clahe,clahe,42,13,42,13,42,13,13,12,13
01_11_09_05_0045.bmp,0,9,5,8,12,5.597,4.993,0.10596,0.09852,clahe,clahe,clahe,28,13,28,13,28,13,13,12,13
01_11_09_05_0047.bmp,0,9,5,8,12,6.006,5.448,0.1218,0.11412,passthrough,passthrough,clahe,18,18,18,18,28,28,28,18,18
01_11_09_05_0049.bmp,0,9,5,8,12,5.136,4.47,0.10794,0.10214,passthrough,clahe,clahe,13,13,28,40,28,40,40,12,13
01_11_09_05_0050.bmp,0,9,5,8,12,5.767,5.183,0.11036,0.10266,passthrough,clahe,clahe,13,13,28,18,28,18,18,18,13
01_11_09_05_0052.bmp,0,9,5,8,12,5.421,4.796,0.11138,0.10489,passthrough,clahe,clahe,12,12,28,18,28,18,18,12,12
01_11_09_05_0060.bmp,0,9,5,8,12,5.683,5.089,0.1186,0.11174,passthrough,passthrough,clahe,13,13,13,13,40,13,13,13,13
01_11_09_05_0061.bmp,0,9,5,8,12,5.636,5.038,0.1134,0.10636,passthrough,passthrough,clahe,13,13,13,13,18,18,18,18,13
01_11_09_05_0062.bmp,0,9,5,8,12,5.924,5.357,0.10954,0.10123,passthrough,clahe,clahe,13,13,11,40,11,40,40,11,13
01_11_09_05_0064.bmp,0,9,5,8,12,5.313,4.673,0.10756,0.10118,passthrough,clahe,clahe,13,13,28,40,28,40,40,13,13
01_11_09_05_0065.bmp,0,9,5,8,12,5.339,4.703,0.10784,0.10139,passthrough,clahe,clahe,12,12,28,40,28,40,40,12,12
01_11_09_05_0069.bmp,0,9,5,8,12,5.485,4.867,0.11129,0.1046,passthrough,clahe,clahe,13,13,13,13,13,13,13,13,13
01_11_09_05_0077.bmp,0,9,5,8,12,5.466,4.846,0.1197,0.11356,passthrough,passthrough,clahe,13,13,13,13,13,13,13,13,13
01_11_09_05_0078.bmp,0,9,5,8,12,5.295,4.652,0.12562,0.12025,passthrough,passthrough,stretch,13,13,13,13,13,13,13,13,13
01_11_09_05_0080.bmp,0,9,5,8,12,5.476,4.857,0.10869,0.10185,passthrough,clahe,clahe,13,13,13,24,13,24,24,13,13
01_12_09_05_0002.bmp,0,9,5,8,17,5.489,4.872,0.12336,0.11735,passthrough,passthrough,clahe,13,13,13,13,28,1,1,13,13
01_12_09_05_0004.bmp,0,9,5,8,17,4.999,4.313,0.13633,0.1321,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_12_09_05_0005.bmp,0,9,5,8,17,6.334,5.807,0.15389,0.14705,passthrough,passthrough,passthrough,13,13,13,13,13,13,7,13,13
01_12_09_05_0006.bmp,1,9,5,8,17,5.139,4.474,0.08377,0.07613,clahe,clahe,clahe,11,12,11,12,11,12,12,12,12
01_12_09_05_0009.bmp,0,9,5,8,17,5.776,5.193,0.15479,0.14938,passthrough,passthrough,passthrough,13,13,13,13,13,13,26,13,13
01_12_09_05_0009.bmp,1,9,5,8,17,4.821,4.104,0.12313,0.11889,passthrough,passthrough,clahe,12,12,12,12,11,40,40,12,12
01_12_09_05_0011.bmp,0,9,5,8,17,5.452,4.83,0.1685,0.16422,passthrough,passthrough,passthrough,7,7,7,7,7,7,18,13,7
01_12_09_05_0011.bmp,1,9,5,8,17,5.775,5.192,0.06796,0.05453,clahe,clahe,clahe,42,25,42,25,42,25,25,12,12
01_12_09_05_0012.bmp,0,9,5,8,17,5.575,4.969,0.15128,0.14621,passthrough,passthrough,passthrough,13,13,13,13,13,13,26,13,13
01_12_09_05_0012.bmp,1,9,5,8,17,4.231,3.393,0.06061,0.05451,clahe,clahe,clahe,42,40,42,40,42,40,40,12,12
01_12_09_05_0013.bmp,0,9,5,8,17,5.487,4.869,0.17584,0.17168,passthrough,passthrough,passthrough,11,11,11,11,11,11,18,11,11
01_12_09_05_0015.bmp,0,9,5,8,17,6.235,5.7,0.15971,0.15338,passthrough,passthrough,passthrough,13,13,13,13,13,13,18,18,13
01_12_09_05_0017.bmp,1,9,5,8,17,5.47,4.851,0.06466,0.05238,clahe,clahe,clahe,12,18,12,18,12,18,18,12,12
01_12_09_05_0018.bmp,1,9,5,8,17,4.143,3.282,0.08137,0.07723,clahe,clahe,clahe,42,18,42,18,42,18,18,18,12
01_12_09_05_0021.bmp,1,9,5,8,17,5.336,4.699,0.07281,0.06287,clahe,clahe,clahe,42,35,42,35,42,35,35,12,12
01_12_09_05_0022.bmp,1,9,5,8,17,5.714,5.124,0.07945,0.06863,clahe,clahe,clahe,12,26,12,26,12,26,26,31,12
01_12_09_05_0024.bmp,1,9,5,8,17,4.164,3.308,0.11673,0.11383,passthrough,passthrough,clahe,12,12,12,12,42,18,18,12,12
01_12_09_05_0025.bmp,1,9,5,8,17,3.57,2.52,0.06323,0.06009,clahe,clahe,clahe,42,7,42,7,42,7,7,12,12
01_12_09_05_0028.bmp,1,9,5,8,17,5.58,4.974,0.06073,0.04667,clahe,clahe,clahe,42,25,42,25,42,25,25,12,11
01_12_09_05_0032.bmp,0,9,5,8,17,5.176,4.517,0.11492,0.10937,passthrough,passthrough,clahe,13,13,13,13,40,13,13,12,13
01_12_09_05_0032.bmp,1,9,5,8,17,4.916,4.216,0.0826,0.07575,clahe,clahe,clahe,42,40,42,40,42,40,40,31,32
01_12_09_05_0033.bmp,0,9,5,8,17,5.505,4.89,0.11489,0.10836,passthrough,passthrough,clahe,13,13,13,13,28,13,13,18,13
01_12_09_05_0033.bmp,1,9,5,8,17,5.633,5.034,0.0808,0.07059,clahe,clahe,clahe,11,26,11,26,11,26,26,12,12
01_12_09_05_0034.bmp,0,9,5,8,17,5.278,4.633,0.13306,0.12804,passthrough,passthrough,stretch,13,13,13,13,13,13,24,12,13
01_12_09_05_0035.bmp,0,9,5,8,17,5.374,4.742,0.12814,0.12267,passthrough,passthrough,stretch,13,13,13,13,1,1,24,18,13
01_12_09_05_0035.bmp,1,9,5,8,17,5.665,5.07,0.10116,0.09308,clahe,clahe,clahe,12,40,12,40,12,40,40,12,12
01_12_09_05_0036.bmp,1,9,5,8,17,5.273,4.628,0.09526,0.08813,clahe,clahe,clahe,12,36,12,36,12,36,36,38,13
01_12_09_05_0037.bmp,0,9,5,8,17,5.418,4.791,0.13973,0.13462,passthrough,passthrough,stretch,13,13,13,13,13,13,24,13,13
01_12_09_05_0038.bmp,0,9,5,8,17,5.29,4.646,0.13836,0.13352,passthrough,passthrough,stretch,13,13,13,13,13,13,24,11,13
01_12_09_05_0040.bmp,0,9,5,8,17,5.388,4.758,0.14334,0.13844,passthrough,passthrough,stretch,13,13,13,13,13,13,24,13,13
01_12_09_05_0040.bmp,1,9,5,8,17,5.737,5.15,0.06321,0.04875,clahe,clahe,clahe,11,7,11,7,11,7,7,31,12
01_12_09_05_0041.bmp,0,9,5,8,17,5.383,4.752,0.19318,0.18958,passthrough,passthrough,stretch,13,13,13,13,13,13,13,18,13
01_12_09_05_0043.bmp,0,9,5,8,17,5.466,4.846,0.10896,0.10217,passthrough,clahe,clahe,13,13,13,13,13,13,13,13,13
01_12_09_05_0044.bmp,0,9,5,8,17,5.914,5.346,0.10133,0.09232,clahe,clahe,clahe,23,13,23,13,23,13,13,31,11
01_12_09_05_0045.bmp,0,9,5,8,17,4.141,3.279,0.10081,0.0975,clahe,clahe,clahe,42,11,42,11,42,11,11,11,11
01_12_09_05_0051.bmp,0,9,5,8,17,5.772,5.189,0.09871,0.09,clahe,clahe,clahe,11,13,11,13,11,13,13,31,25
01_12_09_05_0052.bmp,0,9,5,8,17,5.605,5.002,0.104,0.09638,clahe,clahe,clahe,42,13,42,13,42,13,13,38,13
01_12_09_05_0056.bmp,0,9,5,8,17,4.556,3.79,0.10331,0.09897,clahe,clahe,clahe,11,7,11,7,11,7,7,18,11
01_12_09_05_0060.bmp,0,9,5,8,17,4.622,3.87,0.09347,0.08844,clahe,clahe,clahe,28,18,28,18,28,18,18,12,25
01_12_09_05_0061.bmp,0,9,5,8,17,4.842,4.13,0.0856,0.07929,clahe,clahe,clahe,28,40,28,40,28,40,40,18,13
01_12_09_05_0062.bmp,0,9,5,8,17,5.736,5.148,0.10997,0.10235,passthrough,clahe,clahe,25,25,11,7,11,7,7,18,25
01_12_09_05_0068.bmp,0,9,5,8,17,4.831,4.116,0.11352,0.10887,passthrough,passthrough,clahe,11,11,11,11,20,11,11,11,11
01_12_09_05_0072.bmp,0,9,5,8,17,5.556,4.947,0.10918,0.10211,passthrough,clahe,clahe,13,13,28,18,28,18,18,18,13
01_12_09_05_0075.bmp,0,9,5,8,17,5.839,5.263,0.11759,0.11016,passthrough,passthrough,clahe,13,13,13,13,20,40,40,38,13
01_12_09_05_0077.bmp,0,9,5,8,17,5.451,4.829,0.12329,0.11738,passthrough,passthrough,clahe,25,25,25,25,20,25,25,11,25
01_12_09_05_0078.bmp,0,9,5,8,17,5.535,4.924,0.12041,0.1141,passthrough,passthrough,clahe,7,7,7,7,20,11,11,7,7
01_12_09_05_0081.bmp,0,9,5,8,17,5.127,4.46,0.12988,0.12512,passthrough,passthrough,clahe,11,11,11,11,11,11,11,11,11
01_12_09_05_0082.bmp,0,9,5,8,17,5.777,5.195,0.12959,0.12307,passthrough,passthrough,clahe,11,11,11,11,42,11,11,11,11
01_12_09_05_0085.bmp,0,9,5,8,17,5.222,4.569,0.12194,0.1166,passthrough,passthrough,clahe,13,13,13,13,20,7,7,11,13
01_12_09_05_0086.bmp,0,9,5,8,17,5.249,4.6,0.11429,0.1085,passthrough,passthrough,clahe,11,11,11,11,20,18,18,18,11
01_12_09_05_0088.bmp,0,9,5,8,17,5.086,4.412,0.11797,0.11282,passthrough,passthrough,clahe,25,25,25,25,28,28,28,11,25
01_12_09_05_0092.bmp,0,9,5,8,17,5.598,4.994,0.13082,0.12487,passthrough,passthrough,passthrough,13,13,13,13,13,13,7,13,13
01_12_09_05_0093.bmp,0,9,5,8,17,5.19,4.532,0.1229,0.11769,passthrough,passthrough,clahe,13,13,13,13,20,18,18,7,13
01_12_09_05_0097.bmp,0,9,5,8,17,5.55,4.941,0.12799,0.12203,stretch,stretch,stretch,13,13,13,13,13,13,11,13,13
01_12_09_05_0098.bmp,0,9,5,8,17,5.606,5.003,0.11375,0.10683,stretch,stretch,clahe,25,25,25,25,20,13,13,13,25
01_12_09_05_0101.bmp,0,9,5,8,17,5.696,5.104,0.14535,0.13978,passthrough,passthrough,passthrough,11,11,11,11,11,11,18,11,11
01_12_09_05_0105.bmp,0,9,5,8,17,5.617,5.015,0.15144,0.14629,passthrough,passthrough,stretch,11,11,11,11,7,7,18,7,11
01_12_09_05_0107.bmp,0,9,5,8,17,5.811,5.232,0.12442,0.11752,stretch,stretch,stretch,11,11,11,11,11,11,24,11,13
01_12_09_05_0112.bmp,0,9,5,8,17,5.597,4.993,0.14256,0.13711,passthrough,passthrough,stretch,7,7,7,7,7,7,7,7,7
01_12_09_05_0113.bmp,0,9,5,8,17,5.12,4.452,0.16173,0.15794,stretch,stretch,stretch,7,7,7,7,7,7,26,7,7
01_13_09_05_0002.bmp,1,9,5,8,13,5.538,4.928,0.17224,0.16788,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,12,13
01_13_09_05_0003.bmp,1,9,5,8,13,5.074,4.399,0.14018,0.13591,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_09_05_0005.bmp,1,9,5,8,13,5.806,5.226,0.16155,0.15631,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_09_05_0006.bmp,0,9,5,8,13,4.863,4.154,0.09834,0.09283,clahe,clahe,clahe,11,35,11,35,11,35,35,12,12
01_13_09_05_0006.bmp,1,9,5,8,13,5.679,5.085,0.17452,0.16994,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_09_05_0007.bmp,1,9,5,8,13,5.401,4.772,0.16003,0.15563,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_09_05_0010.bmp,1,9,5,8,13,5.637,5.038,0.15302,0.14787,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,18,13
01_13_09_05_0013.bmp,0,9,5,8,13,5.366,4.734,0.09568,0.08825,clahe,clahe,clahe,12,40,12,40,12,40,40,12,12
01_13_09_05_0014.bmp,1,9,5,8,13,5.206,4.55,0.16263,0.1587,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,18,13
01_13_09_05_0016.bmp,1,9,5,8,13,6.114,5.567,0.17925,0.1739,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_09_05_0022.bmp,0,9,5,8,13,5.898,5.329,0.08376,0.07268,clahe,clahe,clahe,42,13,42,13,42,13,13,12,12
01_13_09_05_0024.bmp,0,9,5,8,13,5.469,4.849,0.10621,0.09922,passthrough,clahe,clahe,12,12,42,13,42,13,13,12,12
01_13_09_05_0024.bmp,1,9,5,8,13,6.233,5.697,0.19466,0.1895,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_09_05_0025.bmp,1,9,5,8,13,6.0,5.442,0.17189,0.16655,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_09_05_0026.bmp,0,9,5,8,13,6.035,5.48,0.11136,0.1028,passthrough,clahe,clahe,12,12,42,13,42,13,13,12,12
01_13_09_05_0028.bmp,1,9,5,8,13,5.57,4.963,0.17806,0.17379,passthrough,passthrough,passthrough,13,13,13,13,13,13,40,13,13
01_13_09_05_0029.bmp,1,9,5,8,13,6.147,5.602,0.17361,0.168,passthrough,passthrough,passthrough,13,13,13,13,13,13,40,13,13
01_13_09_05_0030.bmp,0,9,5,8,13,6.504,5.992,0.15942,0.15239,passthrough,passthrough,passthrough,12,12,12,12,12,12,13,12,12
01_13_09_05_0031.bmp,1,9,5,8,13,5.828,5.251,0.1978,0.1935,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_09_05_0032.bmp,1,9,5,8,13,5.92,5.353,0.20926,0.20504,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_09_05_0034.bmp,0,9,5,8,13,6.337,5.811,0.1392,0.13159,passthrough,passthrough,passthrough,12,12,12,12,12,12,13,13,12
01_13_09_05_0035.bmp,1,9,5,8,13,5.375,4.743,0.20855,0.20524,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_09_05_0037.bmp,0,9,5,8,13,6.105,5.557,0.15246,0.14615,passthrough,passthrough,passthrough,13,13,13,13,13,13,40,12,13
01_13_09_05_0037.bmp,1,9,5,8,13,5.52,4.907,0.18863,0.18469,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_09_05_0038.bmp,0,9,5,8,13,5.591,4.986,0.16203,0.15727,passthrough,passthrough,passthrough,12,12,12,12,12,12,40,12,12
01_13_09_05_0040.bmp,0,9,5,8,13,6.111,5.563,0.14748,0.14093,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_09_05_0043.bmp,1,9,5,8,13,5.625,5.024,0.20429,0.20048,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_09_05_0045.bmp,1,9,5,8,13,5.646,5.048,0.1878,0.18361,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_09_05_0047.bmp,0,9,5,8,13,5.715,5.125,0.1432,0.13748,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_09_05_0047.bmp,1,9,5,8,13,5.681,5.087,0.1987,0.19469,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_09_05_0048.bmp,0,9,5,8,13,5.71,5.12,0.14532,0.13971,passthrough,passthrough,passthrough,13,13,13,13,13,13,40,13,13
01_13_09_05_0050.bmp,0,9,5,8,13,5.107,4.437,0.15937,0.15555,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_09_05_0052.bmp,0,9,5,8,13,5.399,4.771,0.14114,0.13613,passthrough,passthrough,passthrough,13,13,13,13,13,13,40,12,13
01_13_09_05_0053.bmp,0,9,5,8,13,6.736,6.243,0.15968,0.15204,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_09_05_0054.bmp,0,9,5,8,13,6.14,5.595,0.14077,0.13381,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_09_05_0056.bmp,1,9,5,8,13,5.547,4.937,0.18075,0.17659,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
01_13_09_05_0058.bmp,0,9,5,8,13,5.98,5.419,0.14589,0.13961,passthrough,passthrough,passthrough,12,12,12,12,12,12,13,12,12
01_13_09_05_0058.bmp,1,9,5,8,13,5.642,5.044,0.1831,0.17881,passthrough,passthrough,passthrough,13,13,13,13,13,13,13,13,13
